state,year,quarter,district,count,amount
Karnataka,2019,4,Belagavi,3807962,5664222342.192614
Karnataka,2019,4,Ballari,3167702,5649113297.438309
Karnataka,2019,4,Tumakuru,2873750,4751005895.145698
Karnataka,2019,4,Kolar,2360285,4256924114.160181
Karnataka,2019,4,Davanagere,2063312,3345622513.6539807
Karnataka,2020,1,Bengaluru Urban,200174352,231970686013.7528
Karnataka,2020,1,Mysuru,8069105,13036685203.223095
Karnataka,2020,1,Bengaluru Rural,5260930,7794174929.658327
Karnataka,2020,1,Dharwad,5171963,6715983685.589502
Karnataka,2020,1,Belagavi,4316092,6363752952.026527
Karnataka,2020,1,Dakshina Kannada,4233207,7157456163.571186
Karnataka,2020,1,Ballari,3903343,7053379784.876896
Karnataka,2020,1,Tumakuru,3872833,6659223682.826368
Karnataka,2020,1,Kolar,3093003,5550612726.131468
Karnataka,2020,1,Davanagere,2704786,4892688445.769339
Karnataka,2020,2,Bengaluru Urban,132120979,176357097466.76593
Karnataka,2020,2,Mysuru,7184930,13106859536.057838
Karnataka,2020,2,Bengaluru Rural,4985176,7327672246.467524
Karnataka,2020,2,Belagavi,4972764,8395766920.028916
Karnataka,2020,2,Tumakuru,4836880,8510119360.526955
Karnataka,2020,2,Ballari,4733742,8629333001.029205
Karnataka,2020,2,Dharwad,4199998,6626617210.413645
Karnataka,2020,2,Kolar,3965696,6790159344.716665
Karnataka,2020,2,Dakshina Kannada,3531912,6376675751.895021
Karnataka,2020,2,Shivamogga,3119744,5814372127.285877
Karnataka,2020,3,Bengaluru Urban,188947684,261095181780.0901
Karnataka,2020,3,Mysuru,9675261,17597207367.350117
Karnataka,2020,3,Bengaluru Rural,7596076,11770793408.192162
Karnataka,2020,3,Belagavi,7078363,12764674160.447115
Karnataka,2020,3,Dharwad,6653211,10834407900.60387
Karnataka,2020,3,Ballari,6483038,12217179442.79111
Karnataka,2020,3,Tumakuru,6090300,11453537750.655712
Karnataka,2020,3,Dakshina Kannada,5509516,10219448161.55705
Karnataka,2020,3,Kolar,5319243,10255312905.948189
Karnataka,2020,3,Davanagere,5205295,10283937898.613035
Karnataka,2020,4,Bengaluru Urban,267720411,352536741958.4486
Karnataka,2020,4,Mysuru,14314966,24721321665.945152
Karnataka,2020,4,Bengaluru Rural,11780762,18175304366.25715
Karnataka,2020,4,Belagavi,10147281,18131720291.443626
Karnataka,2020,4,Dharwad,9872445,15011234195.50343
Karnataka,2020,4,Ballari,9772557,18739492904.576576
Karnataka,2020,4,Tumakuru,8893778,16914412572.224337
Karnataka,2020,4,Kolar,7877407,14873069326.116919
Karnataka,2020,4,Dakshina Kannada,7794258,13295138020.866745
Karnataka,2020,4,Davanagere,7262656,14015672346.829771
Karnataka,2021,1,Bengaluru Urban,348712787,432401341231.767
Karnataka,2021,1,Mysuru,17089151,28183406863.664856
Karnataka,2021,1,Bengaluru Rural,12387231,18735722156.72461
Karnataka,2021,1,Dharwad,11396406,16320416665.27951
Karnataka,2021,1,Belagavi,10602642,18931041051.05792
Karnataka,2021,1,Ballari,9904822,18837260510.482178
Karnataka,2021,1,Dakshina Kannada,9626991,15430015647.49453
Karnataka,2021,1,Tumakuru,9386009,17694897997.486076
Karnataka,2021,1,Davanagere,9322884,17155680177.783762
Karnataka,2021,1,Kolar,7957144,14724582470.437292
Karnataka,2021,2,Bengaluru Urban,326804307,444422398357.67755
Karnataka,2021,2,Mysuru,17372316,30853150362.625572
Karnataka,2021,2,Bengaluru Rural,12594743,19987071189.389824
Karnataka,2021,2,Belagavi,12215950,23772477631.266983
Karnataka,2021,2,Ballari,11601049,23117810388.096546
Karnataka,2021,2,Dharwad,11462786,18982715974.0801
Karnataka,2021,2,Davanagere,11241732,21560667430.36194
Karnataka,2021,2,Tumakuru,10841529,21263359141.534966
Karnataka,2021,2,Dakshina Kannada,10734091,18919204047.503716
Karnataka,2021,2,Kolar,9352225,17435526726.61021
Karnataka,2021,3,Bengaluru Urban,476485560,626123198813.8513
Karnataka,2021,3,Mysuru,25045268,42793900020.64542
Karnataka,2021,3,Bengaluru Rural,18220951,28063157056.12936
Karnataka,2021,3,Dharwad,17187010,26053988751.02021
Karnataka,2021,3,Belagavi,17022354,30762343874.290985
Karnataka,2021,3,Davanagere,15967687,28564688330.34218
Karnataka,2021,3,Ballari,15360429,28402193277.238922
Karnataka,2021,3,Dakshina Kannada,15180931,25279637809.21226
Karnataka,2021,3,Tumakuru,14242057,27175810122.446198
Karnataka,2021,3,Kolar,12345736,22985772793.69687
Karnataka,2021,4,Bengaluru Urban,584958847,755926042210.8081
Karnataka,2021,4,Mysuru,31839861,52946045330.89639
Karnataka,2021,4,Bengaluru Rural,22522389,33858680417.976257
Karnataka,2021,4,Belagavi,22398086,39314016545.15853
Karnataka,2021,4,Dharwad,21979264,32561017319.923508
Karnataka,2021,4,Davanagere,19885521,34700043233.80145
Karnataka,2021,4,Dakshina Kannada,19368239,31520554624.57015
Karnataka,2021,4,Ballari,18819499,34087192109.870037
Karnataka,2021,4,Tumakuru,17549961,32086008651.86035
Karnataka,2021,4,Shivamogga,15695558,27830702801.550133
Karnataka,2022,1,Bengaluru Urban,648380838,837938769153.0938
Karnataka,2022,1,Mysuru,37083502,61822430173.6628
Karnataka,2022,1,Belagavi,26878240,46658421651.21534
Karnataka,2022,1,Dharwad,25761398,37328868895.055
Karnataka,2022,1,Bengaluru Rural,25383239,38366097407.82493
Karnataka,2022,1,Dakshina Kannada,23170221,37851830234.158745
Karnataka,2022,1,Davanagere,22581033,39050377360.95714
Karnataka,2022,1,Ballari,21654672,38400067163.88623
Karnataka,2022,1,Tumakuru,20649123,37948656148.62866
Karnataka,2022,1,Shivamogga,19949316,36172162298.55464
Karnataka,2022,2,Bengaluru Urban,786978117,1013933810932.2712
Karnataka,2022,2,Mysuru,44272976,71755017847.05063
Karnataka,2022,2,Belagavi,32214940,54330716392.87329
Karnataka,2022,2,Dharwad,30334488,44220634322.54169
Karnataka,2022,2,Bengaluru Rural,29552291,45049848699.91369
Karnataka,2022,2,Davanagere,28378650,46910152646.482544
Karnataka,2022,2,Dakshina Kannada,26596843,43058171123.945465
Karnataka,2022,2,Ballari,25715246,43733106040.421875
Karnataka,2022,2,Tumakuru,24528653,44297419510.108116
Karnataka,2022,2,Shivamogga,24024769,42192013838.99083
Karnataka,2022,3,Bengaluru Urban,738035161,930886457807.8191
Karnataka,2022,3,Mysuru,40705541,62142656687.51495
Karnataka,2022,3,Belagavi,30506760,47452586439.87803
Karnataka,2022,3,Bengaluru Rural,29738665,43852997173.89528
Karnataka,2022,3,Dharwad,25927571,34230149717.13926
Karnataka,2022,3,Ballari,25020296,39977029009.67138
Karnataka,2022,3,Tumakuru,24310727,41225194542.91735
Karnataka,2022,3,Kalaburagi,20345468,34468548524.63291
Karnataka,2022,3,Kolar,19634287,34773465329.38425
Karnataka,2022,3,Dakshina Kannada,17248777,25239674044.223103
Karnataka,2022,4,Bengaluru Urban,876647100,1092079302011.8887
Karnataka,2022,4,Mysuru,44057659,67004180524.31279
Karnataka,2022,4,Belagavi,36557938,56335376307.967834
Karnataka,2022,4,Bengaluru Rural,32555311,46931010610.96648
Karnataka,2022,4,Dharwad,27717085,36289207502.73111
Karnataka,2022,4,Ballari,27273315,44205335947.44105
Karnataka,2022,4,Tumakuru,27089373,45262565516.08911
Karnataka,2022,4,Kalaburagi,22515278,37601225202.6735
Karnataka,2022,4,Kolar,20890491,35826431858.45456
Karnataka,2022,4,Dakshina Kannada,20604812,30207470651.062298
Karnataka,2023,1,Bengaluru Urban,1012347596,1167307214747.0
Karnataka,2023,1,Mysuru,69476703,102081266965.0
Karnataka,2023,1,Belagavi,57532745,85400137021.0
Karnataka,2023,1,Bengaluru Rural,55822209,78255906228.0
Karnataka,2023,1,Ballari,47163373,72409426251.0
Karnataka,2023,1,Tumakuru,46279091,75621295866.0
Karnataka,2023,1,Dharwad,45285470,55712206587.0
Karnataka,2023,1,Kalaburagi,38475891,62736086592.0
Karnataka,2023,1,Kolar,35751853,58784650749.0
Karnataka,2023,1,Hassan,29363015,51825912725.0
Karnataka,2023,2,Bengaluru Urban,1124713207,1308665877658.0
Karnataka,2023,2,Mysuru,77947993,113330745472.0
Karnataka,2023,2,Belagavi,64222081,94029814125.0
Karnataka,2023,2,Bengaluru Rural,61918811,87017798673.0
Karnataka,2023,2,Ballari,54078814,82833769907.0
Karnataka,2023,2,Tumakuru,52028144,84493652590.0
Karnataka,2023,2,Dharwad,50253304,62911792502.0
Karnataka,2023,2,Kalaburagi,43949529,70012762190.0
Karnataka,2023,2,Kolar,40150506,66342513839.0
Karnataka,2023,2,Vijayapura,33888784,54838017587.0
Karnataka,2023,3,Bengaluru Urban,1298080873,1442850468373.0
Karnataka,2023,3,Mysuru,88357040,123540038949.0
Karnataka,2023,3,Bengaluru Rural,72362144,95459150421.0
Karnataka,2023,3,Belagavi,71792429,97349683787.0
Karnataka,2023,3,Ballari,61692758,85332155838.0
Karnataka,2023,3,Tumakuru,60019989,90948228317.0
Karnataka,2023,3,Dharwad,57069013,65808872010.0
Karnataka,2023,3,Kalaburagi,50402491,72792592574.0
Karnataka,2023,3,Kolar,46832326,74138419859.0
Karnataka,2023,3,Vijayapura,39315084,57266604438.0
Karnataka,2023,4,Bengaluru Urban,1345789742,1497515119439.0
Karnataka,2023,4,Mysuru,98475888,137617765715.0
Karnataka,2023,4,Belagavi,83265692,113156722991.0
Karnataka,2023,4,Bengaluru Rural,79952595,104306321317.0
Karnataka,2023,4,Ballari,70296908,97565267440.0
Karnataka,2023,4,Tumakuru,66902256,99519475458.0
Karnataka,2023,4,Dharwad,64108115,74835427721.0
Karnataka,2023,4,Kalaburagi,58794838,84416856783.0
Karnataka,2023,4,Kolar,52256686,79798746897.0
Karnataka,2023,4,Vijayapura,45289520,65075047157.0
Karnataka,2024,1,Bengaluru Urban,1410557938,1530943099565.0
Karnataka,2024,1,Mysuru,106124394,147716500320.0
Karnataka,2024,1,Belagavi,96862530,129136538352.0
Karnataka,2024,1,Bengaluru Rural,89513697,113432150583.0
Karnataka,2024,1,Ballari,81057747,109308212872.0
Karnataka,2024,1,Tumakuru,75588141,110489979979.0
Karnataka,2024,1,Dharwad,72657648,81776254598.0
Karnataka,2024,1,Kalaburagi,67949265,97965669958.0
Karnataka,2024,1,Kolar,59417479,88279879409.0
Karnataka,2024,1,Vijayapura,53765660,75738515223.0
Karnataka,2024,2,Bengaluru Urban,1497173080,1626460643067.0
Karnataka,2024,2,Mysuru,117306084,161756451058.0
Karnataka,2024,2,Belagavi,108059557,141643969222.0
Karnataka,2024,2,Bengaluru Rural,98092169,125139573815.0
Karnataka,2024,2,Ballari,90307163,118192560404.0
Karnataka,2024,2,Tumakuru,83622810,123351704719.0
Karnataka,2024,2,Dharwad,79701963,90335294700.0
Karnataka,2024,2,Kalaburagi,76221385,106912095121.0
Karnataka,2024,2,Kolar,66605453,99537330563.0
Karnataka,2024,2,Vijayapura,60980445,85001446128.0
Karnataka,2024,3,Bengaluru Urban,1631451937,1750492470314.0
Karnataka,2024,3,Mysuru,123264777,166449611075.0
Karnataka,2024,3,Belagavi,113206793,140497070341.0
Karnataka,2024,3,Bengaluru Rural,110051134,133800839262.0
Karnataka,2024,3,Tumakuru,88736479,125003281860.0
Karnataka,2024,3,Dharwad,83667559,91547664142.0
Karnataka,2024,3,Kalaburagi,81223973,104773162708.0
Karnataka,2024,3,Kolar,71897451,104905405790.0
Karnataka,2024,3,Vijayapura,65707360,85131865596.0
Karnataka,2024,3,Ballari,61379555,75929880092.0
Karnataka,2024,4,Bengaluru Urban,1674347983,1790144192589.0
Karnataka,2024,4,Mysuru,136306716,180784060838.0
Karnataka,2024,4,Belagavi,128477525,159429137773.0
Karnataka,2024,4,Bengaluru Rural,116146821,140428291014.0
Karnataka,2024,4,Tumakuru,94876318,131299282638.0
Karnataka,2024,4,Dharwad,91471760,101218607904.0
Karnataka,2024,4,Kalaburagi,88681871,115965412895.0
Karnataka,2024,4,Kolar,75932219,108557290549.0
Karnataka,2024,4,Vijayapura,70972970,93406665233.0
Karnataka,2024,4,Hassan,64922108,96932033734.0
Kerala,2018,1,Ernakulam,390006,630357709.4293847
Kerala,2018,1,Malappuram,239508,256416524.03733116
Kerala,2018,1,Kozhikode,206971,264216575.61410832
Kerala,2018,1,Thiruvananthapuram,172079,275202215.58875674
Kerala,2018,1,Thrissur,148871,200502461.32188034
Kerala,2018,1,Palakkad,119324,155278345.54067275
Kerala,2018,1,Kottayam,102446,132788590.21251318
Kerala,2018,1,Kannur,92260,112128543.07612991
Kerala,2018,1,Kollam,76713,93495184.48584011
Kerala,2018,1,Alappuzha,74941,95014765.51241212
Kerala,2018,2,Ernakulam,521535,992297917.6619761
Kerala,2018,2,Malappuram,268993,394434596.38289905
Kerala,2018,2,Kozhikode,262368,432276266.4294082
Kerala,2018,2,Thiruvananthapuram,241695,447463532.2875792
Kerala,2018,2,Thrissur,194698,323326151.5548469
Kerala,2018,2,Palakkad,148865,247495543.94612932
Kerala,2018,2,Kottayam,132766,219583423.42327893
Kerala,2018,2,Kannur,123543,190249058.5368228
Kerala,2018,2,Kollam,107011,158093455.3837409
Kerala,2018,2,Alappuzha,101141,157158524.65667993
Kerala,2018,3,Ernakulam,731827,1317858232.2431176
Kerala,2018,3,Kozhikode,374581,602562108.7285002
Kerala,2018,3,Thiruvananthapuram,341861,663088952.7638565
Kerala,2018,3,Malappuram,323771,521343702.7156196
Kerala,2018,3,Thrissur,265041,447258554.15207183
Kerala,2018,3,Palakkad,201468,329702201.45452887
Kerala,2018,3,Kottayam,185591,294011177.4497337
Kerala,2018,3,Kannur,161613,256107072.92292744
Kerala,2018,3,Kollam,154891,237302294.1078105
Kerala,2018,3,Alappuzha,129138,208917711.7163746
Kerala,2018,4,Ernakulam,1012043,1886966258.0311787
Kerala,2018,4,Kozhikode,492826,852029000.8762002
Kerala,2018,4,Thiruvananthapuram,475377,937541020.9487803
Kerala,2018,4,Malappuram,445963,712275700.16859
Kerala,2018,4,Thrissur,369941,669618693.0635448
Kerala,2018,4,Palakkad,278099,493228367.318028
Kerala,2018,4,Kottayam,244161,436012749.52668107
Kerala,2018,4,Kannur,221021,387384391.7983955
Kerala,2018,4,Kollam,201274,339663300.07618785
Kerala,2018,4,Alappuzha,180730,307021229.6677927
Kerala,2019,1,Ernakulam,1657527,2766048426.726511
Kerala,2019,1,Thiruvananthapuram,736407,1242525637.5853531
Kerala,2019,1,Kozhikode,705959,1018056389.0463976
Kerala,2019,1,Malappuram,695313,892807636.0664955
Kerala,2019,1,Thrissur,583045,940781808.7837636
Kerala,2019,1,Palakkad,390957,618358114.4295684
Kerala,2019,1,Kottayam,348566,558480707.3401135
Kerala,2019,1,Kannur,309217,493947068.763232
Kerala,2019,1,Kollam,267030,424402104.3678213
Kerala,2019,1,Alappuzha,252186,388624847.98847747
Kerala,2019,2,Ernakulam,2327469,4150046405.233533
Kerala,2019,2,Thiruvananthapuram,897152,1608596589.681378
Kerala,2019,2,Thrissur,768852,1369632612.6536586
Kerala,2019,2,Malappuram,575048,950964374.0589199
Kerala,2019,2,Kozhikode,540752,968227341.5065465
Kerala,2019,2,Kottayam,373169,682101020.9961852
Kerala,2019,2,Palakkad,358416,674063610.1443211
Kerala,2019,2,Kannur,350753,624420173.4544072
Kerala,2019,2,Kollam,285888,508491310.8754553
Kerala,2019,2,Alappuzha,282582,473109181.5959674
Kerala,2019,3,Ernakulam,2730518,5157574846.841607
Kerala,2019,3,Thiruvananthapuram,1210326,2114421209.9453459
Kerala,2019,3,Thrissur,913742,1653044268.9504735
Kerala,2019,3,Kozhikode,791143,1229904356.4614897
Kerala,2019,3,Malappuram,669092,1122314397.733013
Kerala,2019,3,Palakkad,468478,831397770.4387538
Kerala,2019,3,Kannur,467512,801246829.2133518
Kerala,2019,3,Kottayam,455029,868646787.5281065
Kerala,2019,3,Kollam,434861,713019785.4366323
Kerala,2019,3,Alappuzha,412404,649647317.8447716
Kerala,2019,4,Ernakulam,3714876,6519567750.700623
Kerala,2019,4,Thiruvananthapuram,1653618,2665386104.807865
Kerala,2019,4,Thrissur,1136317,2093913336.2620661
Kerala,2019,4,Kozhikode,1048192,1646744139.5471349
Kerala,2019,4,Malappuram,888327,1440292240.0345955
Kerala,2019,4,Kollam,625681,942036912.2773268
Kerala,2019,4,Kottayam,621352,1132028895.1782436
Kerala,2019,4,Kannur,616688,1017939385.5907226
Kerala,2019,4,Palakkad,607193,1069460193.0190685
Kerala,2019,4,Alappuzha,581762,859960789.4064287
Kerala,2020,1,Ernakulam,5025201,8938376106.912516
Kerala,2020,1,Thiruvananthapuram,1957687,3050411160.545363
Kerala,2020,1,Kozhikode,1568774,2563142658.862935
Kerala,2020,1,Thrissur,1370029,2546348594.755377
Kerala,2020,1,Malappuram,1032834,1707013551.1569433
Kerala,2020,1,Kollam,773621,1132631398.2083387
Kerala,2020,1,Kottayam,752571,1330711260.7580514
Kerala,2020,1,Palakkad,715756,1196433777.4224691
Kerala,2020,1,Kannur,703334,1073577708.9427073
Kerala,2020,1,Alappuzha,655979,939182379.108365
Kerala,2020,2,Ernakulam,4530511,9056027224.418602
Kerala,2020,2,Thiruvananthapuram,1742767,2599631080.6226444
Kerala,2020,2,Kozhikode,1566564,2243504596.608429
Kerala,2020,2,Thrissur,1351787,2341058567.044311
Kerala,2020,2,Malappuram,1257378,1803201659.9709346
Kerala,2020,2,Kannur,998243,1189750957.3159876
Kerala,2020,2,Kollam,893973,1193885128.3700097
Kerala,2020,2,Palakkad,893115,1291966407.5463247
Kerala,2020,2,Kottayam,761782,1204970922.4053957
Kerala,2020,2,Alappuzha,755556,942056560.3210676
Kerala,2020,3,Ernakulam,5931363,11683184896.523336
Kerala,2020,3,Kozhikode,2170142,3948266707.5358214
Kerala,2020,3,Thiruvananthapuram,2081035,3493171877.8317666
Kerala,2020,3,Malappuram,1898768,3664780939.0939474
Kerala,2020,3,Thrissur,1849073,3785405397.4936147
Kerala,2020,3,Kollam,1338722,2289595646.9909644
Kerala,2020,3,Kannur,1278504,2162452906.343422
Kerala,2020,3,Palakkad,1116331,2004283358.564612
Kerala,2020,3,Alappuzha,1034921,1556781058.1512263
Kerala,2020,3,Kottayam,1001447,1888052939.6003127
Kerala,2020,4,Ernakulam,8950159,14375193240.80718
Kerala,2020,4,Kozhikode,3436777,5728144598.801697
Kerala,2020,4,Thiruvananthapuram,3376010,5574649734.488936
Kerala,2020,4,Malappuram,2988328,5198015036.320328
Kerala,2020,4,Thrissur,2628494,5026840469.302741
Kerala,2020,4,Kannur,1966681,3368866047.27071
Kerala,2020,4,Kollam,1917078,3346551214.334015
Kerala,2020,4,Palakkad,1675633,3102276857.5431166
Kerala,2020,4,Alappuzha,1562242,2495781952.4534736
Kerala,2020,4,Kottayam,1486474,2688432124.5928073
Kerala,2021,1,Ernakulam,13390058,18947291978.111584
Kerala,2021,1,Kozhikode,4287518,6990433691.332143
Kerala,2021,1,Malappuram,4147591,6618671647.034931
Kerala,2021,1,Thiruvananthapuram,3878020,6358411606.613166
Kerala,2021,1,Thrissur,3475629,6417811869.899821
Kerala,2021,1,Kollam,2127176,3821625432.235867
Kerala,2021,1,Kannur,2044936,3708267084.541333
Kerala,2021,1,Palakkad,1892633,3654239469.7430363
Kerala,2021,1,Kottayam,1808155,3236942550.7439046
Kerala,2021,1,Alappuzha,1681817,2825682876.840207
Kerala,2021,2,Ernakulam,14177054,19704497753.319965
Kerala,2021,2,Kozhikode,4726028,7499008472.489387
Kerala,2021,2,Malappuram,4693842,7117221910.053398
Kerala,2021,2,Thiruvananthapuram,4154572,6743334746.137385
Kerala,2021,2,Thrissur,3881737,6752401585.982382
Kerala,2021,2,Kollam,2534369,4330614971.237995
Kerala,2021,2,Kannur,2477621,4226966852.6657553
Kerala,2021,2,Palakkad,2232317,3954891660.8379817
Kerala,2021,2,Kottayam,2131122,3543155910.9216585
Kerala,2021,2,Alappuzha,1921008,3048000026.8000603
Kerala,2021,3,Ernakulam,19207421,26757448740.357037
Kerala,2021,3,Malappuram,6691321,10228243297.037325
Kerala,2021,3,Kozhikode,6483184,10352351671.467161
Kerala,2021,3,Thiruvananthapuram,5427449,9208113081.714626
Kerala,2021,3,Thrissur,5059971,9074305921.546795
Kerala,2021,3,Kollam,3321904,6085539500.552663
Kerala,2021,3,Kannur,3200023,5705948607.452807
Kerala,2021,3,Palakkad,2841134,5273353074.481867
Kerala,2021,3,Kottayam,2719376,4787914328.51901
Kerala,2021,3,Alappuzha,2505822,4227398745.1447935
Kerala,2021,4,Ernakulam,25306923,32778937436.49068
Kerala,2021,4,Malappuram,8689226,12215744694.721281
Kerala,2021,4,Kozhikode,8306264,12437421004.466856
Kerala,2021,4,Thiruvananthapuram,6802679,10882144450.411564
Kerala,2021,4,Thrissur,6471411,10748756930.39449
Kerala,2021,4,Kannur,4171542,6945109953.226888
Kerala,2021,4,Kollam,4107417,7277474405.384279
Kerala,2021,4,Palakkad,3813936,6473706354.941971
Kerala,2021,4,Kottayam,3504049,5843770525.961052
Kerala,2021,4,Alappuzha,3177335,5086522403.521093
Kerala,2022,1,Ernakulam,29451475,36915318572.07093
Kerala,2022,1,Malappuram,10270093,13968886082.9426
Kerala,2022,1,Kozhikode,9526680,13732159882.74073
Kerala,2022,1,Thiruvananthapuram,7747326,12106537679.278355
Kerala,2022,1,Thrissur,7612460,12265599938.768522
Kerala,2022,1,Kollam,4851496,8628660586.960697
Kerala,2022,1,Kannur,4837076,7882293599.260639
Kerala,2022,1,Palakkad,4504996,7445457072.7399845
Kerala,2022,1,Kottayam,4029330,6642441538.163084
Kerala,2022,1,Alappuzha,3687088,5795828219.423044
Kerala,2022,2,Ernakulam,32257485,40076176147.54245
Kerala,2022,2,Malappuram,11218062,15235042406.963663
Kerala,2022,2,Kozhikode,10478852,15005755668.418482
Kerala,2022,2,Thiruvananthapuram,8942858,13552082447.365555
Kerala,2022,2,Thrissur,8767715,13850991972.685726
Kerala,2022,2,Kollam,5799455,10109273068.99764
Kerala,2022,2,Kannur,5415196,8864093942.922422
Kerala,2022,2,Palakkad,4998295,8233196635.528811
Kerala,2022,2,Kottayam,4440370,7095672952.24407
Kerala,2022,2,Alappuzha,4151240,6503782725.4786625
Kerala,2022,3,Ernakulam,35009862,41683362156.46341
Kerala,2022,3,Thiruvananthapuram,11886964,16637313650.762661
Kerala,2022,3,Malappuram,11727280,15435401577.943787
Kerala,2022,3,Kozhikode,10298519,13830874892.026695
Kerala,2022,3,Thrissur,9037575,12908229884.950268
Kerala,2022,3,Kollam,7100622,10992059341.720556
Kerala,2022,3,Palakkad,6174837,9220755480.574833
Kerala,2022,3,Kottayam,5918541,8495120284.447549
Kerala,2022,3,Alappuzha,5705022,7973274496.748119
Kerala,2022,3,Kannur,5631041,8674487770.19761
Kerala,2022,4,Ernakulam,39069167,44933855503.73201
Kerala,2022,4,Thrissur,12802574,16539944197.055008
Kerala,2022,4,Malappuram,12667960,16133583076.643559
Kerala,2022,4,Thiruvananthapuram,12176949,16386992625.195726
Kerala,2022,4,Kozhikode,11205522,14187898844.87042
Kerala,2022,4,Kollam,7022669,10513248742.581398
Kerala,2022,4,Palakkad,6558445,9566627508.647114
Kerala,2022,4,Kottayam,6551967,9198738854.992409
Kerala,2022,4,Kannur,6407573,9291348716.042475
Kerala,2022,4,Alappuzha,6094707,8414450111.973735
Kerala,2023,1,Ernakulam,30034347,33704884058.0
Kerala,2023,1,Kozhikode,17609474,21740839808.0
Kerala,2023,1,Malappuram,15994699,19984929247.0
Kerala,2023,1,Thiruvananthapuram,15777495,20405950025.0
Kerala,2023,1,Kannur,10009053,14112565339.0
Kerala,2023,1,Thrissur,9811793,13503012488.0
Kerala,2023,1,Kollam,8766861,12995036174.0
Kerala,2023,1,Palakkad,8521427,12458676100.0
Kerala,2023,1,Alappuzha,7029352,9925279750.0
Kerala,2023,1,Kottayam,6448095,9176107601.0
Kerala,2023,2,Ernakulam,31266275,36160448548.0
Kerala,2023,2,Kozhikode,18231277,23125966041.0
Kerala,2023,2,Thiruvananthapuram,16834507,21968674795.0
Kerala,2023,2,Malappuram,16442153,20942444241.0
Kerala,2023,2,Kannur,10783259,15253685629.0
Kerala,2023,2,Thrissur,10462551,14454609093.0
Kerala,2023,2,Kollam,9464997,13897112666.0
Kerala,2023,2,Palakkad,8994974,13287372163.0
Kerala,2023,2,Alappuzha,7694391,10929530290.0
Kerala,2023,2,Kottayam,6878572,9740957685.0
Kerala,2023,3,Ernakulam,34558327,38869325990.0
Kerala,2023,3,Kozhikode,19394854,23944480834.0
Kerala,2023,3,Thiruvananthapuram,18643081,23843948938.0
Kerala,2023,3,Malappuram,18229082,22374245863.0
Kerala,2023,3,Kannur,11874120,16097825668.0
Kerala,2023,3,Thrissur,11419815,15378229549.0
Kerala,2023,3,Kollam,10425657,15287453319.0
Kerala,2023,3,Palakkad,9656725,13856311160.0
Kerala,2023,3,Alappuzha,8349948,11603306093.0
Kerala,2023,3,Kottayam,7598688,10327573152.0
Kerala,2023,4,Ernakulam,36070124,39986849494.0
Kerala,2023,4,Kozhikode,20504589,24296060817.0
Kerala,2023,4,Thiruvananthapuram,19316004,23933572611.0
Kerala,2023,4,Malappuram,18960936,22474464502.0
Kerala,2023,4,Kannur,12846603,16549576658.0
Kerala,2023,4,Thrissur,11972689,15550151220.0
Kerala,2023,4,Kollam,10773692,15002316553.0
Kerala,2023,4,Palakkad,10060701,13846379777.0
Kerala,2023,4,Alappuzha,8822498,11778023076.0
Kerala,2023,4,Kottayam,8168997,10919608733.0
Kerala,2024,1,Ernakulam,36302206,40265764333.0
Kerala,2024,1,Kozhikode,20525616,24689413055.0
Kerala,2024,1,Thiruvananthapuram,19564302,23994396911.0
Kerala,2024,1,Malappuram,18991293,22831974850.0
Kerala,2024,1,Kannur,13131416,16955028166.0
Kerala,2024,1,Thrissur,12155776,15782799143.0
Kerala,2024,1,Kollam,11198940,15368934035.0
Kerala,2024,1,Palakkad,10184200,13976888497.0
Kerala,2024,1,Alappuzha,9049439,11917993156.0
Kerala,2024,1,Kottayam,8352880,11069456219.0
Kerala,2024,2,Ernakulam,38037302,42090663067.0
Kerala,2024,2,Kozhikode,22160107,26371341506.0
Kerala,2024,2,Malappuram,20943662,25004878802.0
Kerala,2024,2,Thiruvananthapuram,20616583,25173685967.0
Kerala,2024,2,Kannur,14502692,18661567591.0
Kerala,2024,2,Thrissur,13053847,16740546516.0
Kerala,2024,2,Kollam,11970869,16240406293.0
Kerala,2024,2,Palakkad,11004604,14847061394.0
Kerala,2024,2,Alappuzha,9629454,12566499138.0
Kerala,2024,2,Kottayam,8738416,11417568880.0
Kerala,2024,3,Ernakulam,42848048,46172641080.0
Kerala,2024,3,Kozhikode,24392245,28045640293.0
Kerala,2024,3,Malappuram,23951914,27459917073.0
Kerala,2024,3,Thiruvananthapuram,22597250,27478008388.0
Kerala,2024,3,Kannur,15850972,19720918699.0
Kerala,2024,3,Thrissur,14355563,17871618770.0
Kerala,2024,3,Kollam,13137141,17792780603.0
Kerala,2024,3,Palakkad,12135602,15816492839.0
Kerala,2024,3,Alappuzha,10390290,13115914602.0
Kerala,2024,3,Kottayam,9677406,12168376246.0
Kerala,2024,4,Ernakulam,45874753,48534710418.0
Kerala,2024,4,Kozhikode,26025750,29189422910.0
Kerala,2024,4,Malappuram,25712411,28589350170.0
Kerala,2024,4,Thiruvananthapuram,23995430,28328103009.0
Kerala,2024,4,Kannur,17321102,20933205734.0
Kerala,2024,4,Thrissur,15740505,18900725715.0
Kerala,2024,4,Kollam,13733913,17906948980.0
Kerala,2024,4,Palakkad,13227558,16662299709.0
Kerala,2024,4,Alappuzha,11330780,13896923866.0
