state,year,quarter,district,count,amount
Lakshadweep,2023,2,Lakshadweep,15,38384.0
Lakshadweep,2023,3,Lakshadweep,12,12407.0
Lakshadweep,2023,4,Lakshadweep,53,78346.0
Lakshadweep,2024,1,Lakshadweep,15,12935.0
Lakshadweep,2024,2,Lakshadweep,26,33630.0
Lakshadweep,2024,3,Lakshadweep,49,55312.0
Lakshadweep,2024,4,Lakshadweep,159,185542.0
Madhya Pradesh,2020,2,Indore,1839,307509.0
Madhya Pradesh,2020,2,Bhopal,1085,192080.0
Madhya Pradesh,2020,2,Jabalpur,326,60929.0
Madhya Pradesh,2020,2,Gwalior,243,46280.0
Madhya Pradesh,2020,2,Ujjain,178,35526.0
Madhya Pradesh,2020,2,Dewas,155,32391.0
Madhya Pradesh,2020,2,Dhar,131,28292.0
Madhya Pradesh,2020,2,Sagar,131,28964.0
Madhya Pradesh,2020,2,Khargone,124,26301.0
Madhya Pradesh,2020,2,Betul,115,22406.0
Madhya Pradesh,2020,3,Indore,2651,650508.0
Madhya Pradesh,2020,3,Bhopal,1645,396267.0
Madhya Pradesh,2020,3,Jabalpur,849,232913.0
Madhya Pradesh,2020,3,Gwalior,786,197464.0
Madhya Pradesh,2020,3,Dewas,519,173166.0
Madhya Pradesh,2020,3,Dhar,466,102051.0
Madhya Pradesh,2020,3,Ujjain,435,99084.0
Madhya Pradesh,2020,3,Sagar,362,93543.0
Madhya Pradesh,2020,3,Chhindwara,329,83081.0
Madhya Pradesh,2020,3,Rewa,319,78774.0
Madhya Pradesh,2020,4,Indore,1712,912031.0
Madhya Pradesh,2020,4,Bhopal,1097,587203.0
Madhya Pradesh,2020,4,Gwalior,477,314023.0
Madhya Pradesh,2020,4,Jabalpur,455,263094.0
Madhya Pradesh,2020,4,Ujjain,397,170342.0
Madhya Pradesh,2020,4,Dhar,359,123734.0
Madhya Pradesh,2020,4,Chhindwara,304,115853.0
Madhya Pradesh,2020,4,Satna,284,149067.0
Madhya Pradesh,2020,4,Dewas,282,115156.0
Madhya Pradesh,2020,4,Betul,267,96761.0
Madhya Pradesh,2021,1,Indore,2373,1044072.0
Madhya Pradesh,2021,1,Bhopal,1322,583286.0
Madhya Pradesh,2021,1,Gwalior,630,303050.0
Madhya Pradesh,2021,1,Jabalpur,601,303438.0
Madhya Pradesh,2021,1,Ujjain,580,180839.0
Madhya Pradesh,2021,1,Dhar,497,132946.0
Madhya Pradesh,2021,1,Dewas,451,132348.0
Madhya Pradesh,2021,1,Chhindwara,386,159947.0
Madhya Pradesh,2021,1,Satna,369,153320.0
Madhya Pradesh,2021,1,Ratlam,360,106113.0
Madhya Pradesh,2021,2,Indore,2409,1643068.0
Madhya Pradesh,2021,2,Bhopal,1609,1026663.0
Madhya Pradesh,2021,2,Gwalior,733,524171.0
Madhya Pradesh,2021,2,Jabalpur,581,371266.0
Madhya Pradesh,2021,2,Ujjain,479,275694.0
Madhya Pradesh,2021,2,Dewas,478,257393.0
Madhya Pradesh,2021,2,Dhar,445,242729.0
Madhya Pradesh,2021,2,Satna,421,352758.0
Madhya Pradesh,2021,2,Betul,405,265449.0
Madhya Pradesh,2021,2,Sagar,395,337878.0
Madhya Pradesh,2021,3,Indore,2349,1551659.0
Madhya Pradesh,2021,3,Bhopal,983,700198.0
Madhya Pradesh,2021,3,Gwalior,512,475936.0
Madhya Pradesh,2021,3,Dhar,438,254560.0
Madhya Pradesh,2021,3,Jabalpur,429,329648.0
Madhya Pradesh,2021,3,Ujjain,415,193371.0
Madhya Pradesh,2021,3,Chhindwara,389,301402.0
Madhya Pradesh,2021,3,Dewas,348,222915.0
Madhya Pradesh,2021,3,Ratlam,329,122806.0
Madhya Pradesh,2021,3,Rewa,287,228592.0
Madhya Pradesh,2021,4,Indore,3226,3536081.0
Madhya Pradesh,2021,4,Bhopal,1534,1918374.0
Madhya Pradesh,2021,4,Gwalior,879,1082459.0
Madhya Pradesh,2021,4,Jabalpur,672,791859.0
Madhya Pradesh,2021,4,Ujjain,524,561237.0
Madhya Pradesh,2021,4,Satna,392,499763.0
Madhya Pradesh,2021,4,Chhindwara,372,497400.0
Madhya Pradesh,2021,4,Sagar,357,376821.0
Madhya Pradesh,2021,4,Dewas,347,392812.0
Madhya Pradesh,2021,4,Singrauli,334,521508.0
Madhya Pradesh,2022,1,Indore,3338,4391052.0
Madhya Pradesh,2022,1,Bhopal,1432,2382094.0
Madhya Pradesh,2022,1,Gwalior,794,1131189.0
Madhya Pradesh,2022,1,Jabalpur,694,992911.0
Madhya Pradesh,2022,1,Ujjain,541,675707.0
Madhya Pradesh,2022,1,Satna,393,533125.0
Madhya Pradesh,2022,1,Dewas,334,486386.0
Madhya Pradesh,2022,1,Chhindwara,333,633829.0
Madhya Pradesh,2022,1,Singrauli,325,496325.0
Madhya Pradesh,2022,1,Rewa,311,438555.0
Madhya Pradesh,2022,2,Indore,3158,4107710.0
Madhya Pradesh,2022,2,Bhopal,1558,2101745.0
Madhya Pradesh,2022,2,Gwalior,888,1206830.0
Madhya Pradesh,2022,2,Jabalpur,676,1002513.0
Madhya Pradesh,2022,2,Ujjain,501,637321.0
Madhya Pradesh,2022,2,Dhar,430,467154.0
Madhya Pradesh,2022,2,Rewa,389,563082.0
Madhya Pradesh,2022,2,Satna,388,524950.0
Madhya Pradesh,2022,2,Dewas,352,461324.0
Madhya Pradesh,2022,2,Chhindwara,344,537424.0
Madhya Pradesh,2022,3,Indore,4843,5899749.0
Madhya Pradesh,2022,3,Bhopal,2666,3738867.0
Madhya Pradesh,2022,3,Gwalior,1415,1706159.0
Madhya Pradesh,2022,3,Jabalpur,1193,1547332.0
Madhya Pradesh,2022,3,Ujjain,715,922071.0
Madhya Pradesh,2022,3,Dhar,640,783991.0
Madhya Pradesh,2022,3,Rewa,596,753227.0
Madhya Pradesh,2022,3,Chhindwara,555,773408.0
Madhya Pradesh,2022,3,Singrauli,550,768082.0
Madhya Pradesh,2022,3,Dewas,549,773666.0
Madhya Pradesh,2022,4,Indore,6547,8985121.0
Madhya Pradesh,2022,4,Bhopal,3485,5566909.0
Madhya Pradesh,2022,4,Gwalior,1685,2252079.0
Madhya Pradesh,2022,4,Jabalpur,1665,2299836.0
Madhya Pradesh,2022,4,Ujjain,984,1329724.0
Madhya Pradesh,2022,4,Dhar,819,1072410.0
Madhya Pradesh,2022,4,Rewa,763,1104619.0
Madhya Pradesh,2022,4,Singrauli,697,1173189.0
Madhya Pradesh,2022,4,Dewas,688,1057408.0
Madhya Pradesh,2022,4,Chhindwara,668,1051247.0
Madhya Pradesh,2023,1,Indore,6662,9887936.0
Madhya Pradesh,2023,1,Bhopal,3165,5789402.0
Madhya Pradesh,2023,1,Gwalior,1736,2695086.0
Madhya Pradesh,2023,1,Jabalpur,1402,2452155.0
Madhya Pradesh,2023,1,Ujjain,794,1187404.0
Madhya Pradesh,2023,1,Rewa,717,1186749.0
Madhya Pradesh,2023,1,Satna,661,1098544.0
Madhya Pradesh,2023,1,Dewas,622,1005752.0
Madhya Pradesh,2023,1,Dhar,604,1027283.0
Madhya Pradesh,2023,1,Chhindwara,577,1241862.0
Madhya Pradesh,2023,2,Indore,6566,10108928.0
Madhya Pradesh,2023,2,Bhopal,2915,5555218.0
Madhya Pradesh,2023,2,Gwalior,1884,2604139.0
Madhya Pradesh,2023,2,Jabalpur,1365,2481121.0
Madhya Pradesh,2023,2,Ujjain,955,1561934.0
Madhya Pradesh,2023,2,Rewa,710,1245605.0
Madhya Pradesh,2023,2,Chhindwara,693,1304073.0
Madhya Pradesh,2023,2,Satna,684,1054444.0
Madhya Pradesh,2023,2,Dhar,663,914779.0
Madhya Pradesh,2023,2,Dewas,607,1018985.0
Madhya Pradesh,2023,3,Indore,6387,9795734.0
Madhya Pradesh,2023,3,Bhopal,3313,6161923.0
Madhya Pradesh,2023,3,Gwalior,2069,2813452.0
Madhya Pradesh,2023,3,Jabalpur,1596,2667756.0
Madhya Pradesh,2023,3,Ujjain,970,1468543.0
Madhya Pradesh,2023,3,Rewa,789,1121774.0
Madhya Pradesh,2023,3,Singrauli,786,1315955.0
Madhya Pradesh,2023,3,Dhar,737,1069689.0
Madhya Pradesh,2023,3,Sagar,727,1199223.0
Madhya Pradesh,2023,3,Satna,682,1048846.0
Madhya Pradesh,2023,4,Indore,8973,14811181.0
Madhya Pradesh,2023,4,Bhopal,4820,10356323.0
Madhya Pradesh,2023,4,Gwalior,2406,3696991.0
Madhya Pradesh,2023,4,Jabalpur,2097,3671676.0
Madhya Pradesh,2023,4,Ujjain,1426,2472234.0
Madhya Pradesh,2023,4,Rewa,1230,2047419.0
Madhya Pradesh,2023,4,Singrauli,1059,1987863.0
Madhya Pradesh,2023,4,Dhar,999,1572785.0
Madhya Pradesh,2023,4,Sagar,994,1748842.0
Madhya Pradesh,2023,4,Dewas,958,1883618.0
Madhya Pradesh,2024,1,Indore,9490,15586503.0
Madhya Pradesh,2024,1,Bhopal,5388,11329217.0
Madhya Pradesh,2024,1,Gwalior,3433,5623360.0
Madhya Pradesh,2024,1,Jabalpur,2549,4066952.0
Madhya Pradesh,2024,1,Rewa,1631,2471021.0
Madhya Pradesh,2024,1,Ujjain,1518,2343292.0
Madhya Pradesh,2024,1,Satna,1456,2062376.0
Madhya Pradesh,2024,1,Dhar,1389,1926999.0
Madhya Pradesh,2024,1,Chhindwara,1385,2251979.0
Madhya Pradesh,2024,1,Singrauli,1358,2129465.0
Madhya Pradesh,2024,2,Indore,8230,14342486.0
Madhya Pradesh,2024,2,Bhopal,4787,10605399.0
Madhya Pradesh,2024,2,Gwalior,2602,4170026.0
Madhya Pradesh,2024,2,Jabalpur,2012,3801138.0
Madhya Pradesh,2024,2,Ujjain,1241,2152248.0
Madhya Pradesh,2024,2,Rewa,1205,2184457.0
Madhya Pradesh,2024,2,Singrauli,1125,2037202.0
Madhya Pradesh,2024,2,Satna,1077,1715112.0
Madhya Pradesh,2024,2,Dhar,1074,1524207.0
Madhya Pradesh,2024,2,Sagar,997,1834823.0
Madhya Pradesh,2024,3,Indore,9351,16156973.0
Madhya Pradesh,2024,3,Bhopal,5361,10874148.0
Madhya Pradesh,2024,3,Gwalior,2819,4482119.0
Madhya Pradesh,2024,3,Jabalpur,2324,4387540.0
Madhya Pradesh,2024,3,Ujjain,1345,2229400.0
Madhya Pradesh,2024,3,Dhar,1125,1876194.0
Madhya Pradesh,2024,3,Singrauli,1013,1721022.0
Madhya Pradesh,2024,3,Sagar,994,1800213.0
Madhya Pradesh,2024,3,Rewa,994,1672916.0
Madhya Pradesh,2024,3,Dewas,947,1734088.0
Madhya Pradesh,2024,4,Indore,12551,20489191.0
Madhya Pradesh,2024,4,Bhopal,6824,13581645.0
Madhya Pradesh,2024,4,Gwalior,3295,5826629.0
Madhya Pradesh,2024,4,Jabalpur,2990,5021258.0
Madhya Pradesh,2024,4,Ujjain,1912,2998654.0
Madhya Pradesh,2024,4,Dhar,1715,2324249.0
Madhya Pradesh,2024,4,Dewas,1461,2413920.0
Madhya Pradesh,2024,4,Rewa,1410,2486511.0
Madhya Pradesh,2024,4,Singrauli,1388,2396658.0
Madhya Pradesh,2024,4,Sagar,1367,2395068.0
Maharashtra,2020,2,Pune,8699,1482628.0
Maharashtra,2020,2,Thane,7559,1221018.0
Maharashtra,2020,2,Mumbai Suburban,5780,884439.0
Maharashtra,2020,2,Aurangabad,2844,496194.0
Maharashtra,2020,2,Nashik,2519,459865.0
Maharashtra,2020,2,Raigad,1695,296865.0
Maharashtra,2020,2,Palghar,1483,259634.0
Maharashtra,2020,2,Mumbai,1473,223485.0
Maharashtra,2020,2,Solapur,1152,212690.0
Maharashtra,2020,2,Nagpur,985,185202.0
Maharashtra,2020,3,Pune,18176,4567561.0
Maharashtra,2020,3,Thane,6951,1718946.0
Maharashtra,2020,3,Nashik,5564,1418697.0
Maharashtra,2020,3,Aurangabad,4125,982466.0
Maharashtra,2020,3,Mumbai Suburban,3674,902028.0
Maharashtra,2020,3,Ahmednagar,3194,926591.0
Maharashtra,2020,3,Solapur,3034,785356.0
Maharashtra,2020,3,Nagpur,2721,792995.0
Maharashtra,2020,3,Raigad,2368,617257.0
Maharashtra,2020,3,Kolhapur,2171,652181.0
Maharashtra,2020,4,Pune,8211,4862704.0
Maharashtra,2020,4,Thane,5939,4405413.0
Maharashtra,2020,4,Mumbai Suburban,4631,3301120.0
Maharashtra,2020,4,Nashik,2903,1492155.0
Maharashtra,2020,4,Nagpur,1994,1280886.0
Maharashtra,2020,4,Aurangabad,1877,739598.0
Maharashtra,2020,4,Ahmednagar,1824,875154.0
Maharashtra,2020,4,Mumbai,1677,1248451.0
Maharashtra,2020,4,Raigad,1547,1308133.0
Maharashtra,2020,4,Solapur,1313,596502.0
Maharashtra,2021,1,Pune,10913,6482027.0
Maharashtra,2021,1,Thane,6971,4869909.0
Maharashtra,2021,1,Mumbai Suburban,5505,3893302.0
Maharashtra,2021,1,Nashik,3381,1857949.0
Maharashtra,2021,1,Nagpur,3055,2060944.0
Maharashtra,2021,1,Aurangabad,2514,903043.0
Maharashtra,2021,1,Mumbai,2166,1596945.0
Maharashtra,2021,1,Ahmednagar,2121,833980.0
Maharashtra,2021,1,Raigad,1811,1375948.0
Maharashtra,2021,1,Solapur,1472,734242.0
Maharashtra,2021,2,Pune,14949,9422249.0
Maharashtra,2021,2,Thane,7446,5734857.0
Maharashtra,2021,2,Mumbai Suburban,5293,3659655.0
Maharashtra,2021,2,Nashik,4607,2827696.0
Maharashtra,2021,2,Nagpur,3864,2683877.0
Maharashtra,2021,2,Ahmednagar,3355,2145197.0
Maharashtra,2021,2,Aurangabad,3162,1752774.0
Maharashtra,2021,2,Solapur,2417,1483185.0
Maharashtra,2021,2,Raigad,2219,1802764.0
Maharashtra,2021,2,Palghar,2152,1598936.0
Maharashtra,2021,3,Pune,9943,8127896.0
Maharashtra,2021,3,Thane,7829,6194341.0
Maharashtra,2021,3,Mumbai Suburban,5520,4552921.0
Maharashtra,2021,3,Nashik,2807,2230871.0
Maharashtra,2021,3,Nagpur,2795,2376913.0
Maharashtra,2021,3,Aurangabad,2212,1245983.0
Maharashtra,2021,3,Mumbai,2116,1824585.0
Maharashtra,2021,3,Raigad,1768,1718085.0
Maharashtra,2021,3,Palghar,1709,1457172.0
Maharashtra,2021,3,Ahmednagar,1509,1140977.0
Maharashtra,2021,4,Pune,16039,18693479.0
Maharashtra,2021,4,Thane,13362,13856390.0
Maharashtra,2021,4,Mumbai Suburban,9319,9168680.0
Maharashtra,2021,4,Nagpur,4924,5775357.0
Maharashtra,2021,4,Nashik,3996,4883186.0
Maharashtra,2021,4,Mumbai,3563,3541155.0
Maharashtra,2021,4,Palghar,2927,3095452.0
Maharashtra,2021,4,Raigad,2900,3785506.0
Maharashtra,2021,4,Solapur,2839,3265540.0
Maharashtra,2021,4,Aurangabad,2580,2341427.0
Maharashtra,2022,1,Pune,17790,24312875.0
Maharashtra,2022,1,Thane,14272,16536659.0
Maharashtra,2022,1,Mumbai Suburban,10457,11756037.0
Maharashtra,2022,1,Nagpur,6568,8328077.0
Maharashtra,2022,1,Solapur,4282,5201915.0
Maharashtra,2022,1,Mumbai,4159,4477237.0
Maharashtra,2022,1,Nashik,3412,5438097.0
Maharashtra,2022,1,Raigad,3236,4805540.0
Maharashtra,2022,1,Palghar,3179,4035103.0
Maharashtra,2022,1,Aurangabad,1905,2477811.0
Maharashtra,2022,2,Pune,18712,24072589.0
Maharashtra,2022,2,Thane,12306,14514282.0
Maharashtra,2022,2,Mumbai Suburban,9944,10743651.0
Maharashtra,2022,2,Nagpur,5933,7435720.0
Maharashtra,2022,2,Mumbai,3914,4071523.0
Maharashtra,2022,2,Nashik,3745,5525097.0
Maharashtra,2022,2,Raigad,2914,4274798.0
Maharashtra,2022,2,Palghar,2860,3354545.0
Maharashtra,2022,2,Solapur,1996,2751216.0
Maharashtra,2022,2,Kolhapur,1714,2813708.0
Maharashtra,2022,3,Pune,19899,24823260.0
Maharashtra,2022,3,Thane,13402,15693837.0
Maharashtra,2022,3,Mumbai Suburban,11136,11840245.0
Maharashtra,2022,3,Nagpur,6993,8397314.0
Maharashtra,2022,3,Mumbai,4339,4534700.0
Maharashtra,2022,3,Nashik,4029,5861346.0
Maharashtra,2022,3,Palghar,3351,3849266.0
Maharashtra,2022,3,Raigad,3201,4376980.0
Maharashtra,2022,3,Solapur,2464,3354047.0
Maharashtra,2022,3,Aurangabad,2318,2587715.0
Maharashtra,2022,4,Pune,27018,38292195.0
Maharashtra,2022,4,Thane,20282,24614041.0
Maharashtra,2022,4,Mumbai Suburban,16192,18884324.0
Maharashtra,2022,4,Nagpur,8811,11940400.0
Maharashtra,2022,4,Mumbai,5857,6447594.0
Maharashtra,2022,4,Nashik,5371,8785824.0
Maharashtra,2022,4,Raigad,5108,7544340.0
Maharashtra,2022,4,Palghar,4574,5754546.0
Maharashtra,2022,4,Solapur,3838,5560713.0
Maharashtra,2022,4,Aurangabad,2830,4070884.0
Maharashtra,2023,1,Pune,24852,37388150.0
Maharashtra,2023,1,Thane,18419,23430698.0
Maharashtra,2023,1,Mumbai Suburban,14976,17928673.0
Maharashtra,2023,1,Nagpur,8255,11655922.0
Maharashtra,2023,1,Mumbai,5742,6476060.0
Maharashtra,2023,1,Raigad,4414,6867288.0
Maharashtra,2023,1,Nashik,4297,8048628.0
Maharashtra,2023,1,Solapur,4226,5931789.0
Maharashtra,2023,1,Palghar,3830,5308543.0
Maharashtra,2023,1,Aurangabad,2195,3540538.0
Maharashtra,2023,2,Pune,25943,39373541.0
Maharashtra,2023,2,Thane,15403,20442020.0
Maharashtra,2023,2,Mumbai Suburban,12717,15575502.0
Maharashtra,2023,2,Nagpur,6951,10373645.0
Maharashtra,2023,2,Mumbai,4859,6032079.0
Maharashtra,2023,2,Nashik,4343,8234879.0
Maharashtra,2023,2,Raigad,4134,6846437.0
Maharashtra,2023,2,Palghar,3310,4531574.0
Maharashtra,2023,2,Solapur,3078,4848042.0
Maharashtra,2023,2,Aurangabad,2161,3446846.0
Maharashtra,2023,3,Pune,25053,36210265.0
Maharashtra,2023,3,Thane,14544,18428928.0
Maharashtra,2023,3,Mumbai Suburban,12754,14762376.0
Maharashtra,2023,3,Nagpur,8273,11430159.0
Maharashtra,2023,3,Mumbai,5009,5630520.0
Maharashtra,2023,3,Nashik,4482,7981205.0
Maharashtra,2023,3,Raigad,3785,5770377.0
Maharashtra,2023,3,Palghar,3581,4781323.0
Maharashtra,2023,3,Solapur,3358,4879560.0
Maharashtra,2023,3,Aurangabad,2500,3718193.0
Maharashtra,2023,4,Pune,30243,50492209.0
Maharashtra,2023,4,Thane,21339,28481783.0
Maharashtra,2023,4,Mumbai Suburban,18186,22723247.0
Maharashtra,2023,4,Nagpur,9371,14419994.0
Maharashtra,2023,4,Mumbai,6225,7624827.0
Maharashtra,2023,4,Nashik,5985,11362400.0
Maharashtra,2023,4,Raigad,5393,8827335.0
Maharashtra,2023,4,Palghar,4551,6750732.0
Maharashtra,2023,4,Solapur,4432,7196371.0
Maharashtra,2023,4,Aurangabad,3047,5151528.0
Maharashtra,2024,1,Pune,31744,51048763.0
Maharashtra,2024,1,Thane,20270,27149287.0
Maharashtra,2024,1,Mumbai Suburban,17918,22557721.0
Maharashtra,2024,1,Nagpur,12679,18547241.0
Maharashtra,2024,1,Mumbai,6902,8072969.0
Maharashtra,2024,1,Solapur,6451,8799075.0
Maharashtra,2024,1,Nashik,6082,10946664.0
Maharashtra,2024,1,Raigad,5630,9088755.0
Maharashtra,2024,1,Palghar,5153,6750664.0
Maharashtra,2024,1,Aurangabad,3085,5183513.0
Maharashtra,2024,2,Pune,26444,46956580.0
Maharashtra,2024,2,Thane,15340,22859227.0
Maharashtra,2024,2,Mumbai Suburban,14014,18993290.0
Maharashtra,2024,2,Nagpur,9216,14835107.0
Maharashtra,2024,2,Mumbai,5529,6816397.0
Maharashtra,2024,2,Nashik,5155,10375218.0
Maharashtra,2024,2,Raigad,4523,8094573.0
Maharashtra,2024,2,Solapur,4497,7003235.0
Maharashtra,2024,2,Palghar,4467,6066744.0
Maharashtra,2024,2,Aurangabad,2560,4942594.0
Maharashtra,2024,3,Pune,26286,46687498.0
Maharashtra,2024,3,Thane,15453,22511361.0
Maharashtra,2024,3,Mumbai Suburban,13683,18789444.0
Maharashtra,2024,3,Nagpur,9386,15106134.0
Maharashtra,2024,3,Nashik,5353,10909003.0
Maharashtra,2024,3,Mumbai,5295,6937984.0
Maharashtra,2024,3,Solapur,4778,7310679.0
Maharashtra,2024,3,Raigad,4361,7719446.0
Maharashtra,2024,3,Palghar,4237,5785705.0
Maharashtra,2024,3,Chhatrapati Sambhaji Nagar,2939,5591791.0
Maharashtra,2024,4,Pune,35259,60734341.0
Maharashtra,2024,4,Thane,23491,31407984.0
Maharashtra,2024,4,Mumbai Suburban,19612,25682802.0
Maharashtra,2024,4,Nagpur,12751,19445789.0
Maharashtra,2024,4,Nashik,7952,14806816.0
Maharashtra,2024,4,Mumbai,7238,9140646.0
Maharashtra,2024,4,Raigad,6391,10673836.0
Maharashtra,2024,4,Palghar,5776,7706463.0
Maharashtra,2024,4,Solapur,5648,9035348.0
Maharashtra,2024,4,Chhatrapati Sambhaji Nagar,4159,6915626.0
Manipur,2020,2,Imphal West,16,3285.0
Manipur,2020,2,Imphal East,11,1757.0
Manipur,2020,2,Churachandpur,7,2480.0
Manipur,2020,2,Thoubal,6,1406.0
Manipur,2020,2,Tengnoupal,3,693.0
Manipur,2020,2,Bishnupur,3,739.0
Manipur,2020,2,Kakching,3,760.0
Manipur,2020,2,Ukhrul,3,688.0
Manipur,2020,2,Senapati,1,282.0
Manipur,2020,2,Tamenglong,1,233.0
Manipur,2020,3,Imphal West,45,16382.0
Manipur,2020,3,Imphal East,30,11791.0
Manipur,2020,3,Bishnupur,12,4417.0
Manipur,2020,3,Kakching,12,3715.0
Manipur,2020,3,Kangpokpi,7,1221.0
Manipur,2020,3,Churachandpur,6,1293.0
Manipur,2020,3,Jiribam,5,1671.0
Manipur,2020,3,Ukhrul,4,1613.0
Manipur,2020,3,Thoubal,4,265.0
Manipur,2020,3,Chandel,2,484.0
Manipur,2020,4,Imphal East,20,12570.0
Manipur,2020,4,Imphal West,18,8367.0
Manipur,2020,4,Churachandpur,12,7312.0
Manipur,2020,4,Thoubal,12,4525.0
Manipur,2020,4,Kakching,7,1931.0
Manipur,2020,4,Kangpokpi,5,4999.0
Manipur,2020,4,Bishnupur,5,626.0
Manipur,2020,4,Senapati,3,2586.0
Manipur,2020,4,Chandel,2,1514.0
Manipur,2020,4,Tengnoupal,2,691.0
Manipur,2021,1,Imphal West,46,13194.0
Manipur,2021,1,Imphal East,26,17048.0
Manipur,2021,1,Churachandpur,13,9829.0
Manipur,2021,1,Kangpokpi,11,17591.0
Manipur,2021,1,Thoubal,10,1416.0
Manipur,2021,1,Bishnupur,10,2215.0
Manipur,2021,1,Tengnoupal,5,4029.0
Manipur,2021,1,Kakching,4,1069.0
Manipur,2021,1,Jiribam,3,2330.0
Manipur,2021,1,Ukhrul,2,501.0
Manipur,2021,2,Imphal West,37,32816.0
Manipur,2021,2,Imphal East,36,19393.0
Manipur,2021,2,Kangpokpi,9,5037.0
Manipur,2021,2,Ukhrul,8,4637.0
Manipur,2021,2,Thoubal,7,2340.0
Manipur,2021,2,Bishnupur,7,1605.0
Manipur,2021,2,Kakching,6,1638.0
Manipur,2021,2,Churachandpur,6,5240.0
Manipur,2021,2,Tengnoupal,4,1439.0
Manipur,2021,2,Jiribam,3,513.0
Manipur,2021,3,Imphal West,29,26747.0
Manipur,2021,3,Imphal East,26,20520.0
Manipur,2021,3,Kangpokpi,13,11469.0
Manipur,2021,3,Tengnoupal,7,25125.0
Manipur,2021,3,Chandel,6,15891.0
Manipur,2021,3,Ukhrul,6,9998.0
Manipur,2021,3,Churachandpur,6,6302.0
Manipur,2021,3,Thoubal,5,7486.0
Manipur,2021,3,Bishnupur,5,4107.0
Manipur,2021,3,Kakching,4,191.0
Manipur,2021,4,Imphal East,34,73197.0
Manipur,2021,4,Imphal West,31,56814.0
Manipur,2021,4,Bishnupur,11,13163.0
Manipur,2021,4,Kangpokpi,9,10192.0
Manipur,2021,4,Thoubal,9,18135.0
Manipur,2021,4,Churachandpur,9,25252.0
Manipur,2021,4,Senapati,8,17318.0
Manipur,2021,4,Kakching,7,2703.0
Manipur,2021,4,Ukhrul,7,7055.0
Manipur,2021,4,Tamenglong,6,18621.0
Manipur,2022,1,Imphal West,41,129130.0
Manipur,2022,1,Imphal East,26,91044.0
Manipur,2022,1,Churachandpur,19,67165.0
Manipur,2022,1,Bishnupur,18,36519.0
Manipur,2022,1,Kangpokpi,14,44438.0
Manipur,2022,1,Thoubal,13,29017.0
Manipur,2022,1,Ukhrul,9,27864.0
Manipur,2022,1,Jiribam,7,18718.0
Manipur,2022,1,Tamenglong,7,20811.0
Manipur,2022,1,Kakching,6,15769.0
Manipur,2022,2,Imphal West,69,180186.0
Manipur,2022,2,Imphal East,55,133221.0
Manipur,2022,2,Kangpokpi,22,47192.0
Manipur,2022,2,Churachandpur,18,54577.0
Manipur,2022,2,Thoubal,15,36232.0
Manipur,2022,2,Bishnupur,10,20861.0
Manipur,2022,2,Tengnoupal,9,18880.0
Manipur,2022,2,Chandel,5,12340.0
Manipur,2022,2,Ukhrul,5,8304.0
Manipur,2022,2,Senapati,4,21308.0
Manipur,2022,3,Imphal West,51,78530.0
Manipur,2022,3,Imphal East,40,90787.0
Manipur,2022,3,Kangpokpi,16,35025.0
Manipur,2022,3,Thoubal,16,38591.0
Manipur,2022,3,Bishnupur,14,24160.0
Manipur,2022,3,Churachandpur,12,17773.0
Manipur,2022,3,Senapati,9,31489.0
Manipur,2022,3,Jiribam,9,23319.0
Manipur,2022,3,Chandel,9,15705.0
Manipur,2022,3,Ukhrul,7,14532.0
Manipur,2022,4,Imphal West,77,190653.0
Manipur,2022,4,Imphal East,42,88393.0
Manipur,2022,4,Churachandpur,36,71508.0
Manipur,2022,4,Thoubal,24,41743.0
Manipur,2022,4,Bishnupur,19,62178.0
Manipur,2022,4,Kangpokpi,16,44552.0
Manipur,2022,4,Tengnoupal,12,27609.0
Manipur,2022,4,Ukhrul,11,28523.0
Manipur,2022,4,Jiribam,10,32186.0
Manipur,2022,4,Chandel,6,10066.0
Manipur,2023,1,Imphal West,69,201073.0
Manipur,2023,1,Imphal East,47,90627.0
Manipur,2023,1,Churachandpur,29,75246.0
Manipur,2023,1,Kangpokpi,12,50757.0
Manipur,2023,1,Bishnupur,11,31927.0
Manipur,2023,1,Thoubal,10,23968.0
Manipur,2023,1,Chandel,9,15346.0
Manipur,2023,1,Senapati,9,30067.0
Manipur,2023,1,Tengnoupal,8,46764.0
Manipur,2023,1,Jiribam,5,22938.0
Manipur,2023,2,Imphal West,37,84234.0
Manipur,2023,2,Imphal East,30,81733.0
Manipur,2023,2,Bishnupur,11,54232.0
Manipur,2023,2,Kangpokpi,11,23066.0
Manipur,2023,2,Churachandpur,9,17080.0
Manipur,2023,2,Kakching,8,24668.0
Manipur,2023,2,Thoubal,5,14680.0
Manipur,2023,2,Senapati,4,14728.0
Manipur,2023,2,Jiribam,3,7179.0
Manipur,2023,2,Tamenglong,3,10701.0
Manipur,2023,3,Imphal West,35,74416.0
Manipur,2023,3,Imphal East,11,26461.0
Manipur,2023,3,Kangpokpi,6,13409.0
Manipur,2023,3,Churachandpur,4,8758.0
Manipur,2023,3,Senapati,4,6725.0
Manipur,2023,3,Jiribam,4,23164.0
Manipur,2023,3,Thoubal,3,9675.0
Manipur,2023,3,Tamenglong,3,13492.0
Manipur,2023,3,Bishnupur,3,8293.0
Manipur,2023,3,Ukhrul,1,5822.0
