state,year,quarter,district,count,amount
Uttar Pradesh,2018,4,Kasganj,87216,133261923.76046038
Uttar Pradesh,2018,4,Varanasi,1806800,2082572099.2679353
Uttar Pradesh,2018,4,Gautam Buddha Nagar,6083056,7483532543.63562
Uttar Pradesh,2018,4,Basti,312025,557770598.2115663
Uttar Pradesh,2018,4,Shamli,116324,249652750.04554063
Uttar Pradesh,2018,4,Maharajganj,374480,564684784.3314693
Uttar Pradesh,2018,4,Etawah,174001,301410901.27215564
Uttar Pradesh,2018,4,Etah,102642,197160950.42546722
Uttar Pradesh,2018,4,Banda,123768,158276578.0289125
Uttar Pradesh,2018,4,Bijnor,314498,560149244.8589183
Uttar Pradesh,2018,4,Hardoi,203874,300642408.61626077
Uttar Pradesh,2018,4,Balrampur,102204,240528458.28625107
Uttar Pradesh,2018,4,Amroha,170297,296873597.0146003
Uttar Pradesh,2018,4,Pilibhit,281104,223932379.9095542
Uttar Pradesh,2018,4,Mainpuri,158673,234152214.9360185
Uttar Pradesh,2018,4,Kanpur Dehat,125159,215093100.8179539
Uttar Pradesh,2018,4,Jaunpur,578939,990610806.4562361
Uttar Pradesh,2018,4,Kaushambi,74106,117825844.90465787
Uttar Pradesh,2018,4,Hapur,241731,427896591.4985336
Uttar Pradesh,2018,4,Hamirpur,118516,150158878.3408767
Uttar Pradesh,2018,4,Meerut,700099,1476906079.0968897
Uttar Pradesh,2018,4,Mathura,396421,786701504.3756256
Uttar Pradesh,2018,4,Chitrakoot,65737,105741742.85271648
Uttar Pradesh,2018,4,Lalitpur,233847,186282846.30377722
Uttar Pradesh,2018,4,Mau,274518,390625308.9627446
Uttar Pradesh,2018,4,Mirzapur,292253,385922043.77289444
Uttar Pradesh,2018,4,Bulandshahr,342458,656793599.595126
Uttar Pradesh,2018,4,Gonda,274306,571261715.108981
Uttar Pradesh,2018,4,Jhansi,470280,822983950.2096269
Uttar Pradesh,2018,4,Chandauli,283080,391660402.92732894
Uttar Pradesh,2018,4,Bhadohi,194370,290705297.72941494
Uttar Pradesh,2018,4,Pratapgarh,273497,434763115.1752979
Uttar Pradesh,2018,4,Saharanpur,473870,763724835.5837415
Uttar Pradesh,2018,4,Bara Banki,257423,350083111.55564934
Uttar Pradesh,2018,4,Bareilly,797506,1011406319.216877
Uttar Pradesh,2018,4,Sitapur,427785,367045918.21577764
Uttar Pradesh,2018,4,Sultanpur,292592,423080891.21484375
Uttar Pradesh,2018,4,Agra,705927,1401083560.6623816
Uttar Pradesh,2018,4,Fatehpur,166912,251177436.13282135
Uttar Pradesh,2018,4,Rae Bareli,234605,360317857.23215294
Uttar Pradesh,2018,4,Firozabad,192346,353962131.81579304
Uttar Pradesh,2018,4,Kheri,470761,442391136.20100224
Uttar Pradesh,2018,4,Gorakhpur,879250,1682899421.8564157
Uttar Pradesh,2018,4,Unnao,209580,298283495.6356672
Uttar Pradesh,2018,4,Prayagraj,1603709,2373886785.8107786
Uttar Pradesh,2018,4,Sonbhadra,333564,573280272.4264697
Uttar Pradesh,2018,4,Ghazipur,482849,822620900.3065906
Uttar Pradesh,2018,4,Farrukhabad,172603,251542901.8751523
Uttar Pradesh,2018,4,Kannauj,178947,223722716.63191634
Uttar Pradesh,2018,4,Azamgarh,490180,837418335.3507676
Uttar Pradesh,2018,4,Ayodhya,385089,531445205.48784745
Uttar Pradesh,2018,4,Deoria,465824,804626102.8561076
Uttar Pradesh,2018,4,Ghaziabad,2891774,4117778328.278023
Uttar Pradesh,2019,1,Amethi,326845,421547862.21643007
Uttar Pradesh,2019,1,Siddharthnagar,302351,671054381.4997554
Uttar Pradesh,2019,1,Auraiya,207711,294870219.1369581
Uttar Pradesh,2019,1,Sambhal,167634,306890452.214322
Uttar Pradesh,2019,1,Kanpur Nagar,2045370,2882041800.6601443
Uttar Pradesh,2019,1,Aligarh,616388,1034079162.0896344
Uttar Pradesh,2019,1,Mahoba,104306,143934422.22559807
Uttar Pradesh,2019,1,Lucknow,6724967,10007890617.082235
Uttar Pradesh,2019,1,Sant Kabeer Nagar,239347,462726217.58538276
Uttar Pradesh,2019,1,Hathras,174304,273821973.13173586
Uttar Pradesh,2019,1,Budaun,231747,313629446.05128956
Uttar Pradesh,2019,1,Moradabad,454392,905856097.7504036
Uttar Pradesh,2019,1,Kushinagar,1000902,1473390210.6098776
Uttar Pradesh,2019,1,Baghpat,249381,454044345.6599624
Uttar Pradesh,2019,1,Shahjahanpur,337264,406695935.7601104
Uttar Pradesh,2019,1,Muzaffarnagar,431271,786587840.046669
Uttar Pradesh,2019,1,Ambedkar Nagar,465210,515880244.4764167
Uttar Pradesh,2019,1,Bahraich,248172,407089053.6966136
Uttar Pradesh,2019,1,Jalaun,252004,330609423.26976085
Uttar Pradesh,2019,1,Rampur,321906,401776328.21130365
Uttar Pradesh,2019,1,Ballia,659104,973228100.1421771
Uttar Pradesh,2019,1,Shravasti,70553,100068299.13101007
Uttar Pradesh,2019,1,Kasganj,123238,167843222.54848066
Uttar Pradesh,2019,1,Varanasi,2290282,2681050295.126403
Uttar Pradesh,2019,1,Gautam Buddha Nagar,10750094,10286434896.546099
Uttar Pradesh,2019,1,Basti,419396,772444094.9342802
Uttar Pradesh,2019,1,Shamli,160929,331584594.9941297
Uttar Pradesh,2019,1,Maharajganj,465056,735422361.1177148
Uttar Pradesh,2019,1,Etawah,259857,358358492.18644714
Uttar Pradesh,2019,1,Etah,141351,241505950.47302642
Uttar Pradesh,2019,1,Banda,203200,232838601.5668059
Uttar Pradesh,2019,1,Bijnor,445813,719664027.4644611
Uttar Pradesh,2019,1,Hardoi,290787,390884434.75340426
Uttar Pradesh,2019,1,Balrampur,131087,301914168.12572217
Uttar Pradesh,2019,1,Amroha,236538,416822133.8550206
Uttar Pradesh,2019,1,Pilibhit,351018,308217258.4205318
Uttar Pradesh,2019,1,Mainpuri,195238,281450804.75064
Uttar Pradesh,2019,1,Kanpur Dehat,179306,271700353.33018994
Uttar Pradesh,2019,1,Jaunpur,840405,1184712382.0874712
Uttar Pradesh,2019,1,Kaushambi,110359,163354770.4238072
Uttar Pradesh,2019,1,Hapur,398797,587354810.1770575
Uttar Pradesh,2019,1,Hamirpur,155579,181681066.41100046
Uttar Pradesh,2019,1,Meerut,1120213,1863635814.4861012
Uttar Pradesh,2019,1,Mathura,594162,1014279623.4310343
Uttar Pradesh,2019,1,Chitrakoot,97299,143373050.38522738
Uttar Pradesh,2019,1,Lalitpur,253422,253074203.76345152
Uttar Pradesh,2019,1,Mau,353323,465619289.25446576
Uttar Pradesh,2019,1,Mirzapur,420967,514406789.9841273
Uttar Pradesh,2019,1,Bulandshahr,543452,895119004.8359941
Uttar Pradesh,2019,1,Gonda,351503,727849032.2573541
Uttar Pradesh,2019,1,Jhansi,714029,1067602094.8140204
Uttar Pradesh,2019,1,Chandauli,415199,499557403.3362822
Uttar Pradesh,2019,1,Bhadohi,320769,372400427.5067629
Uttar Pradesh,2019,1,Pratapgarh,397166,572695934.4218535
Uttar Pradesh,2019,1,Saharanpur,656076,1000734203.096807
Uttar Pradesh,2019,1,Bara Banki,364428,450678161.5987823
Uttar Pradesh,2019,1,Bareilly,1150731,1325492844.7851303
Uttar Pradesh,2019,1,Sitapur,473527,457965021.4121072
Uttar Pradesh,2019,1,Sultanpur,499375,610606915.5462227
Uttar Pradesh,2019,1,Agra,1055850,1798577433.7026842
Uttar Pradesh,2019,1,Fatehpur,226784,316452146.79670477
Uttar Pradesh,2019,1,Rae Bareli,312361,443410196.1237717
Uttar Pradesh,2019,1,Firozabad,265828,461030301.08055127
Uttar Pradesh,2019,1,Kheri,615443,548415887.9106755
Uttar Pradesh,2019,1,Gorakhpur,1266510,2149018597.784897
Uttar Pradesh,2019,1,Unnao,266970,377760951.7721302
Uttar Pradesh,2019,1,Prayagraj,2524007,3328073518.103963
Uttar Pradesh,2019,1,Sonbhadra,512752,724325762.6327823
Uttar Pradesh,2019,1,Ghazipur,739327,957958166.4289242
Uttar Pradesh,2019,1,Farrukhabad,197121,298981837.0585528
Uttar Pradesh,2019,1,Kannauj,203044,263647855.21869558
Uttar Pradesh,2019,1,Azamgarh,695137,1026685594.7636292
Uttar Pradesh,2019,1,Ayodhya,580371,733819037.5827813
Uttar Pradesh,2019,1,Deoria,753335,1046211029.9793364
Uttar Pradesh,2019,1,Ghaziabad,4604564,5631770850.217073
Uttar Pradesh,2019,2,Amethi,266904,451554167.6923269
Uttar Pradesh,2019,2,Siddharthnagar,310255,894965280.8870137
Uttar Pradesh,2019,2,Auraiya,187035,355103136.4210352
Uttar Pradesh,2019,2,Sambhal,140505,332684806.1640546
Uttar Pradesh,2019,2,Kanpur Nagar,2572884,4421750497.07041
Uttar Pradesh,2019,2,Aligarh,636744,1206838766.035463
Uttar Pradesh,2019,2,Mahoba,88311,176742462.52018404
Uttar Pradesh,2019,2,Lucknow,12624404,22426462674.94428
Uttar Pradesh,2019,2,Sant Kabeer Nagar,235516,592340368.2448161
Uttar Pradesh,2019,2,Hathras,165078,315837612.6668841
Uttar Pradesh,2019,2,Budaun,192308,352038721.46108484
Uttar Pradesh,2019,2,Moradabad,408045,957026959.7072669
Uttar Pradesh,2019,2,Kushinagar,791535,1682457442.3442822
Uttar Pradesh,2019,2,Baghpat,230331,500645573.63814473
Uttar Pradesh,2019,2,Shahjahanpur,263493,445041438.19809544
Uttar Pradesh,2019,2,Muzaffarnagar,376962,826260658.1173649
Uttar Pradesh,2019,2,Ambedkar Nagar,368546,581590905.8951519
Uttar Pradesh,2019,2,Bahraich,219659,479908955.7090823
Uttar Pradesh,2019,2,Jalaun,211738,402494738.83459663
Uttar Pradesh,2019,2,Rampur,228551,422959618.6737788
Uttar Pradesh,2019,2,Ballia,547294,1035719450.4146695
Uttar Pradesh,2019,2,Shravasti,59054,113684795.79887383
Uttar Pradesh,2019,2,Kasganj,111076,193472365.375418
Uttar Pradesh,2019,2,Varanasi,2098693,3382380917.5993013
Uttar Pradesh,2019,2,Gautam Buddha Nagar,9667218,10716810453.722048
Uttar Pradesh,2019,2,Basti,389946,927574165.0597105
Uttar Pradesh,2019,2,Shamli,155157,364131458.5697053
Uttar Pradesh,2019,2,Maharajganj,478890,876340120.0847826
Uttar Pradesh,2019,2,Etawah,215576,403035193.20454574
Uttar Pradesh,2019,2,Etah,138846,280149577.1676371
Uttar Pradesh,2019,2,Banda,157420,254375614.87611157
Uttar Pradesh,2019,2,Bijnor,379866,784443552.2939653
Uttar Pradesh,2019,2,Hardoi,259447,411747383.496356
Uttar Pradesh,2019,2,Balrampur,146778,439935664.9954252
Uttar Pradesh,2019,2,Amroha,206435,455744026.94157046
Uttar Pradesh,2019,2,Pilibhit,236078,310108647.3499657
Uttar Pradesh,2019,2,Mainpuri,197750,323456005.6560243
Uttar Pradesh,2019,2,Kanpur Dehat,165783,319748875.88976467
Uttar Pradesh,2019,2,Jaunpur,786691,1547948139.9351149
Uttar Pradesh,2019,2,Kaushambi,97533,181710683.35481194
Uttar Pradesh,2019,2,Hapur,330314,596535269.5005661
Uttar Pradesh,2019,2,Hamirpur,130925,239592146.05533352
Uttar Pradesh,2019,2,Meerut,1123899,2212165528.988115
Uttar Pradesh,2019,2,Mathura,610141,1213007841.9239175
Uttar Pradesh,2019,2,Chitrakoot,83083,159972561.27380335
Uttar Pradesh,2019,2,Lalitpur,185877,299432267.8582648
Uttar Pradesh,2019,2,Mau,308586,541874420.758134
Uttar Pradesh,2019,2,Mirzapur,338746,595094512.5136702
Uttar Pradesh,2019,2,Bulandshahr,498918,1017739201.5246234
Uttar Pradesh,2019,2,Gonda,335254,922942819.2342424
Uttar Pradesh,2019,2,Jhansi,628279,1234386137.5550594
Uttar Pradesh,2019,2,Chandauli,331329,538498073.4868242
Uttar Pradesh,2019,2,Bhadohi,250504,411685597.86702055
Uttar Pradesh,2019,2,Pratapgarh,362782,673178075.8116037
Uttar Pradesh,2019,2,Saharanpur,609666,1197548161.8863935
Uttar Pradesh,2019,2,Bara Banki,318729,502225831.0034278
Uttar Pradesh,2019,2,Bareilly,893059,1444372593.85735
Uttar Pradesh,2019,2,Sitapur,363567,513060347.75399524
Uttar Pradesh,2019,2,Sultanpur,381974,668113450.638437
Uttar Pradesh,2019,2,Agra,1094456,2048417269.886173
Uttar Pradesh,2019,2,Fatehpur,188877,356762072.1709555
Uttar Pradesh,2019,2,Rae Bareli,273258,476603525.16169524
Uttar Pradesh,2019,2,Firozabad,279459,530230873.49751854
Uttar Pradesh,2019,2,Kheri,416412,569150953.1782918
Uttar Pradesh,2019,2,Gorakhpur,1168931,2516446619.5934477
Uttar Pradesh,2019,2,Unnao,260465,436025008.4026351
Uttar Pradesh,2019,2,Prayagraj,2300600,3610973840.451373
Uttar Pradesh,2019,2,Sonbhadra,383509,758680516.998383
Uttar Pradesh,2019,2,Ghazipur,616075,1140075904.2154357
Uttar Pradesh,2019,2,Farrukhabad,188426,349337598.8037064
Uttar Pradesh,2019,2,Kannauj,205350,280784087.0344801
Uttar Pradesh,2019,2,Azamgarh,643099,1270821808.341103
Uttar Pradesh,2019,2,Ayodhya,443014,791220563.4340049
Uttar Pradesh,2019,2,Deoria,642443,1284414150.0011582
Uttar Pradesh,2019,2,Ghaziabad,4679159,6368927863.001434
Uttar Pradesh,2019,3,Amethi,274229,457961949.52611804
Uttar Pradesh,2019,3,Siddharthnagar,320825,822517503.3363535
Uttar Pradesh,2019,3,Auraiya,208407,374218862.8394393
Uttar Pradesh,2019,3,Sambhal,173100,360822673.86408234
Uttar Pradesh,2019,3,Kanpur Nagar,3032525,5151875480.314058
Uttar Pradesh,2019,3,Aligarh,963300,1512844915.5855925
Uttar Pradesh,2019,3,Mahoba,95118,167837750.89316642
Uttar Pradesh,2019,3,Lucknow,11708246,24465158674.661304
Uttar Pradesh,2019,3,Sant Kabeer Nagar,239631,570593147.8701537
Uttar Pradesh,2019,3,Hathras,225830,378558205.78767884
Uttar Pradesh,2019,3,Budaun,217390,385248376.4059906
Uttar Pradesh,2019,3,Moradabad,513828,1093980088.221823
Uttar Pradesh,2019,3,Kushinagar,730646,1556135072.2857654
Uttar Pradesh,2019,3,Baghpat,309849,587767966.4803164
Uttar Pradesh,2019,3,Shahjahanpur,304259,488337410.633788
Uttar Pradesh,2019,3,Muzaffarnagar,525482,954690286.8280857
Uttar Pradesh,2019,3,Ambedkar Nagar,360610,547859948.7740917
Uttar Pradesh,2019,3,Bahraich,240440,493719209.30518043
Uttar Pradesh,2019,3,Jalaun,239290,412494066.11994874
Uttar Pradesh,2019,3,Rampur,250113,456757637.63550186
Uttar Pradesh,2019,3,Ballia,518281,968560613.0861282
Uttar Pradesh,2019,3,Shravasti,61489,129370284.58139008
Uttar Pradesh,2019,3,Kasganj,146757,235440734.30770737
Uttar Pradesh,2019,3,Varanasi,2441735,3772442225.290722
Uttar Pradesh,2019,3,Gautam Buddha Nagar,13014875,14118512957.85155
Uttar Pradesh,2019,3,Basti,391016,868207697.9016688
Uttar Pradesh,2019,3,Shamli,203262,421501852.8137667
Uttar Pradesh,2019,3,Maharajganj,448750,875745254.4863498
Uttar Pradesh,2019,3,Etawah,264749,453498410.9431795
Uttar Pradesh,2019,3,Etah,186724,347473162.39204526
Uttar Pradesh,2019,3,Banda,156394,256980642.8669443
Uttar Pradesh,2019,3,Bijnor,465326,901149609.6450592
Uttar Pradesh,2019,3,Hardoi,290466,435214416.9028206
Uttar Pradesh,2019,3,Balrampur,169421,416338758.89187086
Uttar Pradesh,2019,3,Amroha,240249,523523675.31063884
Uttar Pradesh,2019,3,Pilibhit,226742,334286741.4373876
Uttar Pradesh,2019,3,Mainpuri,237130,380174278.0983307
Uttar Pradesh,2019,3,Kanpur Dehat,195248,360771147.71278274
Uttar Pradesh,2019,3,Jaunpur,757706,1333195631.6065032
Uttar Pradesh,2019,3,Kaushambi,123627,197365010.48765758
Uttar Pradesh,2019,3,Hapur,426387,711823379.7560599
Uttar Pradesh,2019,3,Hamirpur,141816,232540669.92897475
Uttar Pradesh,2019,3,Meerut,1429176,2615800654.5366073
Uttar Pradesh,2019,3,Mathura,860755,1539891481.5430467
Uttar Pradesh,2019,3,Chitrakoot,92093,170002948.8446023
Uttar Pradesh,2019,3,Lalitpur,200629,320830007.8896627
Uttar Pradesh,2019,3,Mau,289175,508132593.4963125
Uttar Pradesh,2019,3,Mirzapur,370018,604811367.0486603
Uttar Pradesh,2019,3,Bulandshahr,661182,1181078745.5521696
Uttar Pradesh,2019,3,Gonda,395791,882626251.478508
Uttar Pradesh,2019,3,Jhansi,811098,1431255309.32276
Uttar Pradesh,2019,3,Chandauli,335261,552232588.7462204
Uttar Pradesh,2019,3,Bhadohi,254395,384878660.8586165
Uttar Pradesh,2019,3,Pratapgarh,377704,643587970.4904829
Uttar Pradesh,2019,3,Saharanpur,872438,1432305061.8914812
Uttar Pradesh,2019,3,Bara Banki,393903,565012757.3761901
Uttar Pradesh,2019,3,Bareilly,1164660,1630271295.8342814
Uttar Pradesh,2019,3,Sitapur,536281,584813456.8124702
Uttar Pradesh,2019,3,Sultanpur,368309,624816515.2277038
Uttar Pradesh,2019,3,Agra,1678565,2589010631.0242796
Uttar Pradesh,2019,3,Fatehpur,217086,362244820.75375307
Uttar Pradesh,2019,3,Rae Bareli,302109,534436240.9415308
Uttar Pradesh,2019,3,Firozabad,440487,634458695.8221478
Uttar Pradesh,2019,3,Kheri,477249,600146322.8212832
Uttar Pradesh,2019,3,Gorakhpur,1301866,2600290226.3257475
Uttar Pradesh,2019,3,Unnao,356473,503877920.0297375
Uttar Pradesh,2019,3,Prayagraj,2766837,4091292783.6421504
Uttar Pradesh,2019,3,Sonbhadra,419238,829425996.8621877
Uttar Pradesh,2019,3,Ghazipur,582438,1046180128.5320454
Uttar Pradesh,2019,3,Farrukhabad,254048,416393130.76567614
Uttar Pradesh,2019,3,Kannauj,202155,322378590.14869845
Uttar Pradesh,2019,3,Azamgarh,614200,1166995387.2236562
Uttar Pradesh,2019,3,Ayodhya,460000,840285142.6835718
Uttar Pradesh,2019,3,Deoria,630682,1159986105.432581
Uttar Pradesh,2019,3,Ghaziabad,6466390,8384891301.42561
Uttar Pradesh,2019,4,Amethi,385496,683646970.1812466
Uttar Pradesh,2019,4,Siddharthnagar,404440,1106226161.274441
Uttar Pradesh,2019,4,Auraiya,296077,549636189.7449863
Uttar Pradesh,2019,4,Sambhal,224755,483387045.50147307
Uttar Pradesh,2019,4,Kanpur Nagar,3438636,6283713197.57716
Uttar Pradesh,2019,4,Aligarh,1161353,2034279415.2708366
Uttar Pradesh,2019,4,Mahoba,137733,244474408.08630717
Uttar Pradesh,2019,4,Lucknow,14205324,30191564282.331238
Uttar Pradesh,2019,4,Sant Kabeer Nagar,304918,749871481.5486368
Uttar Pradesh,2019,4,Hathras,314326,584110065.0207132
Uttar Pradesh,2019,4,Budaun,298062,533875756.7647765
Uttar Pradesh,2019,4,Moradabad,686463,1469709142.4561715
Uttar Pradesh,2019,4,Kushinagar,992091,2182627277.826824
Uttar Pradesh,2019,4,Baghpat,431728,848871037.413548
Uttar Pradesh,2019,4,Shahjahanpur,379896,668190077.1501824
Uttar Pradesh,2019,4,Muzaffarnagar,619496,1229126610.3300664
Uttar Pradesh,2019,4,Ambedkar Nagar,499240,779836279.3967726
Uttar Pradesh,2019,4,Bahraich,341814,644249415.539638
Uttar Pradesh,2019,4,Jalaun,334493,586293724.4664252
Uttar Pradesh,2019,4,Rampur,324874,631324138.7649697
Uttar Pradesh,2019,4,Ballia,727597,1427288854.0797868
Uttar Pradesh,2019,4,Shravasti,78564,164110483.56702596
Uttar Pradesh,2019,4,Kasganj,180784,331913103.5134749
Uttar Pradesh,2019,4,Varanasi,4217796,5004637433.780641
Uttar Pradesh,2019,4,Gautam Buddha Nagar,16003102,17701548866.812836
Uttar Pradesh,2019,4,Basti,530218,1224897525.9800131
Uttar Pradesh,2019,4,Shamli,265095,564166990.4436123
Uttar Pradesh,2019,4,Maharajganj,527206,1179282302.0661354
Uttar Pradesh,2019,4,Etawah,388969,635011988.0541148
Uttar Pradesh,2019,4,Etah,250439,517291347.68406165
Uttar Pradesh,2019,4,Banda,228010,371197107.74283075
Uttar Pradesh,2019,4,Bijnor,602847,1154559917.6424184
Uttar Pradesh,2019,4,Hardoi,372586,595858258.2137665
Uttar Pradesh,2019,4,Balrampur,221392,574617451.683623
Uttar Pradesh,2019,4,Amroha,327146,685979996.2329844
Uttar Pradesh,2019,4,Pilibhit,296345,450680196.8884482
Uttar Pradesh,2019,4,Mainpuri,297692,543268880.1196997
Uttar Pradesh,2019,4,Kanpur Dehat,275199,556156087.6627556
Uttar Pradesh,2019,4,Jaunpur,1023077,1995246393.8580596
Uttar Pradesh,2019,4,Kaushambi,160586,306394890.34353673
Uttar Pradesh,2019,4,Hapur,565080,1017699184.2391319
Uttar Pradesh,2019,4,Hamirpur,194650,322746376.94687164
Uttar Pradesh,2019,4,Meerut,1820166,3435708382.415326
Uttar Pradesh,2019,4,Mathura,1095818,2108793175.9608073
Uttar Pradesh,2019,4,Chitrakoot,129557,237569148.26362717
Uttar Pradesh,2019,4,Lalitpur,249170,415147911.20848274
Uttar Pradesh,2019,4,Mau,445877,763508021.0427756
Uttar Pradesh,2019,4,Mirzapur,494142,865550749.7664909
Uttar Pradesh,2019,4,Bulandshahr,865523,1612998002.6328402
Uttar Pradesh,2019,4,Gonda,502501,1216112969.3951266
Uttar Pradesh,2019,4,Jhansi,995155,1815504488.3189025
Uttar Pradesh,2019,4,Chandauli,535326,775048803.765221
Uttar Pradesh,2019,4,Bhadohi,335341,559967190.8394852
Uttar Pradesh,2019,4,Pratapgarh,530239,992265221.5221021
Uttar Pradesh,2019,4,Saharanpur,1147871,1861376501.3353348
Uttar Pradesh,2019,4,Bara Banki,480765,764562635.4137859
Uttar Pradesh,2019,4,Bareilly,1342436,2179671438.615908
Uttar Pradesh,2019,4,Sitapur,717451,691802381.6676625
Uttar Pradesh,2019,4,Sultanpur,517126,914129745.1753559
Uttar Pradesh,2019,4,Agra,1992945,3485238496.7261944
Uttar Pradesh,2019,4,Fatehpur,293982,535822800.9610729
Uttar Pradesh,2019,4,Rae Bareli,417255,762711366.4525826
Uttar Pradesh,2019,4,Firozabad,495365,882939644.183182
Uttar Pradesh,2019,4,Kheri,649222,793591341.0311613
Uttar Pradesh,2019,4,Gorakhpur,1669194,3445111045.80023
Uttar Pradesh,2019,4,Unnao,424210,685146302.8682197
Uttar Pradesh,2019,4,Prayagraj,3400115,5161631925.304864
Uttar Pradesh,2019,4,Sonbhadra,561074,1090356998.0280867
Uttar Pradesh,2019,4,Ghazipur,785311,1574528809.9949389
Uttar Pradesh,2019,4,Farrukhabad,320743,556807628.3387713
Uttar Pradesh,2019,4,Kannauj,258519,420520775.36550784
Uttar Pradesh,2019,4,Azamgarh,809005,1661165144.9364865
Uttar Pradesh,2019,4,Ayodhya,629884,1151855830.497024
Uttar Pradesh,2019,4,Deoria,862616,1703101937.4689212
Uttar Pradesh,2019,4,Ghaziabad,7615506,10609113377.795418
Uttar Pradesh,2020,1,Amethi,442934,793055435.5971984
Uttar Pradesh,2020,1,Siddharthnagar,504094,1283921562.9510813
Uttar Pradesh,2020,1,Auraiya,360206,682438846.2347766
Uttar Pradesh,2020,1,Sambhal,298047,654304412.4248414
Uttar Pradesh,2020,1,Kanpur Nagar,3526062,6302890117.188827
Uttar Pradesh,2020,1,Aligarh,1516382,2754661142.0504365
Uttar Pradesh,2020,1,Mahoba,154842,287091201.60271966
Uttar Pradesh,2020,1,Lucknow,15484604,35175437631.48635
Uttar Pradesh,2020,1,Sant Kabeer Nagar,376434,871941750.2025517
Uttar Pradesh,2020,1,Hathras,410971,765970604.3846166
Uttar Pradesh,2020,1,Budaun,392219,721291549.5645074
Uttar Pradesh,2020,1,Moradabad,932327,2034344657.470043
Uttar Pradesh,2020,1,Kushinagar,1152792,2476570738.609226
Uttar Pradesh,2020,1,Baghpat,530997,1065565623.1661642
Uttar Pradesh,2020,1,Shahjahanpur,476637,793820511.5504317
Uttar Pradesh,2020,1,Muzaffarnagar,818233,1624414500.333385
Uttar Pradesh,2020,1,Ambedkar Nagar,557894,932648937.8062013
Uttar Pradesh,2020,1,Bahraich,362621,778183420.033402
Uttar Pradesh,2020,1,Jalaun,402254,726128672.3437756
Uttar Pradesh,2020,1,Rampur,387893,758935764.1514974
Uttar Pradesh,2020,1,Ballia,867431,1679776535.0813468
Uttar Pradesh,2020,1,Shravasti,92811,209037108.9613788
Uttar Pradesh,2020,1,Kasganj,236602,425135235.69578433
Uttar Pradesh,2020,1,Varanasi,3542507,5628921241.986841
Uttar Pradesh,2020,1,Gautam Buddha Nagar,16781339,19356764212.732895
Uttar Pradesh,2020,1,Basti,648494,1477236381.5798903
Uttar Pradesh,2020,1,Shamli,350784,711886138.1274472
Uttar Pradesh,2020,1,Maharajganj,620464,1388800583.164234
Uttar Pradesh,2020,1,Etawah,439975,802347947.2815385
Uttar Pradesh,2020,1,Etah,332256,646289351.1039693
Uttar Pradesh,2020,1,Banda,263634,458003138.11072093
Uttar Pradesh,2020,1,Bijnor,752927,1457705665.530767
Uttar Pradesh,2020,1,Hardoi,477639,782383247.9540768
Uttar Pradesh,2020,1,Balrampur,268711,678927768.6122268
Uttar Pradesh,2020,1,Amroha,477955,1019191449.8232603
Uttar Pradesh,2020,1,Pilibhit,368547,563616486.2527626
Uttar Pradesh,2020,1,Mainpuri,386043,707602152.0452058
Uttar Pradesh,2020,1,Kanpur Dehat,356453,690188080.6387806
Uttar Pradesh,2020,1,Jaunpur,1180411,2252491479.613646
Uttar Pradesh,2020,1,Kaushambi,209052,399878336.4972182
Uttar Pradesh,2020,1,Hapur,774089,1439175871.012226
Uttar Pradesh,2020,1,Hamirpur,225126,394456129.33399427
Uttar Pradesh,2020,1,Meerut,2734403,5750006817.718883
Uttar Pradesh,2020,1,Mathura,1331532,2552190691.3455224
Uttar Pradesh,2020,1,Chitrakoot,152213,298433903.3791989
Uttar Pradesh,2020,1,Lalitpur,295766,510364241.3719046
Uttar Pradesh,2020,1,Mau,446716,852393229.2166077
Uttar Pradesh,2020,1,Mirzapur,553170,1031890445.8217273
Uttar Pradesh,2020,1,Bulandshahr,1151908,2063457475.4872737
Uttar Pradesh,2020,1,Gonda,599465,1440352646.7471511
Uttar Pradesh,2020,1,Jhansi,1147735,2142737654.3541503
Uttar Pradesh,2020,1,Chandauli,537509,937666614.3287449
Uttar Pradesh,2020,1,Bhadohi,378029,648953452.5788776
Uttar Pradesh,2020,1,Pratapgarh,616605,1177453541.8849149
Uttar Pradesh,2020,1,Saharanpur,1272320,2264046332.668038
Uttar Pradesh,2020,1,Bara Banki,567581,898106303.4951146
Uttar Pradesh,2020,1,Bareilly,1552726,2644081691.2668533
Uttar Pradesh,2020,1,Sitapur,558492,831382287.4106555
Uttar Pradesh,2020,1,Sultanpur,557876,1015816552.3076282
Uttar Pradesh,2020,1,Agra,2580164,4626649236.040559
Uttar Pradesh,2020,1,Fatehpur,356379,643900349.2945298
Uttar Pradesh,2020,1,Rae Bareli,523048,1028160710.6428875
Uttar Pradesh,2020,1,Firozabad,660551,1122434154.0489092
Uttar Pradesh,2020,1,Kheri,645801,953226295.4248688
Uttar Pradesh,2020,1,Gorakhpur,1933805,3977529990.219
Uttar Pradesh,2020,1,Unnao,512648,816053858.7320218
Uttar Pradesh,2020,1,Prayagraj,3666845,6073221861.020849
Uttar Pradesh,2020,1,Sonbhadra,634133,1284630207.9425206
Uttar Pradesh,2020,1,Ghazipur,886756,1754768855.8994298
Uttar Pradesh,2020,1,Farrukhabad,389097,688461310.9033006
Uttar Pradesh,2020,1,Kannauj,314330,537738592.533855
Uttar Pradesh,2020,1,Azamgarh,963531,1894632195.3300169
